CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,187.87674988999999
2014,27,Función Pública,K,Proyectos de Inversión,133.04883481
2014,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,104.05056087999999
2014,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1440.96497031
2014,27,Función Pública,R,Específicos,4.93156858
2014,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,584904.348705
2014,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),23876.23796609
2014,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,894.08980234
2014,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,83.04072771
2014,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.61465255
2014,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,2148.613879
2014,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,51.167614
2014,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,68.894409
2014,32,Tribunal Federal de Justicia Fiscal y Administrativa,R,Específicos,0.0135
2014,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,562405.63611828
2014,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",11730.5504266
2014,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,870.651763
2014,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,381.978093
2014,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,30.656418
2014,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",11.628738
2014,35,Comisión Nacional de los Derechos Humanos,R,Específicos,40.888443
2014,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,25.41178369
2014,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,5.59213281
2014,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",102.0201885
2014,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,5203.202099069999
2014,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,3248.28293842
2014,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,508.98787932
2014,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,643.2556583300001
2014,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,58.37233184
2014,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",682.53826189
2014,38,Consejo Nacional de Ciencia y Tecnología,R,Específicos,0
2014,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,14372.3293651
2014,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,5627.4338188
2014,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,372.203867
2014,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,65.769147
2014,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",7483.737409
2014,41,Comisión Federal de Competencia Económica,G,Regulación y supervisión,257.37124282
2014,41,Comisión Federal de Competencia Económica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,27.48923448
2014,41,Comisión Federal de Competencia Económica,O,Apoyo a la función pública y al mejoramiento de la gestión,5.57632002
2014,42,Instituto Nacional para la Evaluación de la Educación,E,Prestación de Servicios Públicos,277.217598
2014,42,Instituto Nacional para la Evaluación de la Educación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,224.869108
2014,42,Instituto Nacional para la Evaluación de la Educación,O,Apoyo a la función pública y al mejoramiento de la gestión,13.971334
2014,42,Instituto Nacional para la Evaluación de la Educación,P,"Planeación, seguimiento y evaluación de políticas públicas",72.052841
2014,43,Instituto Federal de Telecomunicaciones,G,Regulación y supervisión,737.1977556899999
2014,43,Instituto Federal de Telecomunicaciones,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,422.79501737
2014,43,Instituto Federal de Telecomunicaciones,O,Apoyo a la función pública y al mejoramiento de la gestión,11.08858623
2014,44,Instituto Federal de Acceso a la Información y Protección de Datos,E,Prestación de Servicios Públicos,405.77849200000003
2014,44,Instituto Federal de Acceso a la Información y Protección de Datos,K,Proyectos de Inversión,48.791565
2014,44,Instituto Federal de Acceso a la Información y Protección de Datos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,22.367632
2014,44,Instituto Federal de Acceso a la Información y Protección de Datos,O,Apoyo a la función pública y al mejoramiento de la gestión,7.3377
2014,50,Instituto Mexicano del Seguro Social,E,Prestación de Servicios Públicos,184807.119104
2014,50,Instituto Mexicano del Seguro Social,J,Pensiones y jubilaciones,251697.747548
2014,50,Instituto Mexicano del Seguro Social,K,Proyectos de Inversión,2405.824935
2014,50,Instituto Mexicano del Seguro Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,47651.582212
2014,50,Instituto Mexicano del Seguro Social,O,Apoyo a la función pública y al mejoramiento de la gestión,182.776705
2014,50,Instituto Mexicano del Seguro Social,W,Operaciones ajenas,-6367.916298
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E,Prestación de Servicios Públicos,40487.577637
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,J,Pensiones y jubilaciones,139915.181939
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,K,Proyectos de Inversión,1455.360994
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,20833.338521
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,O,Apoyo a la función pública y al mejoramiento de la gestión,180.077593
2014,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,W,Operaciones ajenas,-341.799223
2014,52,Energía,B,Provisión de Bienes Públicos,72545.856071
2014,52,Energía,E,Prestación de Servicios Públicos,97161.428431
2014,52,Energía,J,Pensiones y jubilaciones,38098.308493
2014,52,Energía,K,Proyectos de Inversión,356768.464304
2014,52,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,8264.942321
2014,52,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,874.357147
2014,52,Energía,R,Específicos,2010.462342
2014,52,Energía,W,Operaciones ajenas,-291.815572
2014,53,Energía,E,Prestación de Servicios Públicos,177118.594007
2014,53,Energía,F,Promoción y fomento,36.288405
2014,53,Energía,J,Pensiones y jubilaciones,27860.971814
2014,53,Energía,K,Proyectos de Inversión,38496.444603
2014,53,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,20124.861263
2014,53,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,283.614956
2014,53,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",3506.865785
2014,53,Energía,R,Específicos,62759.559828
2014,53,Energía,W,Operaciones ajenas,-2422.957781
2015,1,Poder Legislativo,K,Proyectos de Inversión,170.62605128
2015,1,Poder Legislativo,R,Específicos,14124.18248157
2015,2,Oficina de la Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,72.60462972
2015,2,Oficina de la Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,18.44792875
2015,2,Oficina de la Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",3469.5039469900003
2015,3,Poder Judicial,R,Específicos,49390.765637510005
2015,4,Gobernación,E,Prestación de Servicios Públicos,63627.371367319996
2015,4,Gobernación,K,Proyectos de Inversión,1283.67497111
2015,4,Gobernación,L,Obligaciones de cumplimiento de resolución jurisdiccional,55.005
2015,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2918.97210975
2015,4,Gobernación,N,Desastres Naturales,179.24417882
2015,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,148.70534462999998
2015,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",3081.7229398000004
2015,4,Gobernación,R,Específicos,1461.00234605
2015,4,Gobernación,U,Otros Subsidios,8524.44435915
2015,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,3053.25479476
2015,5,Relaciones Exteriores,K,Proyectos de Inversión,97.18628181999999
2015,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,727.00194074
2015,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,20.8282876
2015,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",4994.76006334
2015,5,Relaciones Exteriores,R,Específicos,1973.7810025699998
2015,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,891.8850041000001
2015,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,20634.6034484
2015,6,Hacienda y Crédito Público,F,Promoción y fomento,8233.07605808
2015,6,Hacienda y Crédito Público,G,Regulación y supervisión,2786.03991406
2015,6,Hacienda y Crédito Público,K,Proyectos de Inversión,3.0921516099999997
2015,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3162.42680761
2015,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,324.84124816
2015,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",5376.5310553
2015,6,Hacienda y Crédito Público,R,Específicos,2469.05807719
2015,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,10294.39831991
2015,6,Hacienda y Crédito Público,U,Otros Subsidios,239.27123942
2015,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,63135.92609275
2015,7,Defensa Nacional,K,Proyectos de Inversión,3651.75322503
2015,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5920.22073839
2015,7,Defensa Nacional,R,Específicos,827.79587
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,5049.64608272
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",F,Promoción y fomento,10.63249491
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,2007.34457316
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,687.40694164
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",L,Obligaciones de cumplimiento de resolución jurisdiccional,18.33276591
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2190.8246888400004
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,133.94886717
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3946.22823277
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",R,Específicos,283.75304255000003
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,67484.40927615
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,1825.0913883700002
2015,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,7124.08094274
2015,9,Comunicaciones y Transportes,G,Regulación y supervisión,12075.11114001
2015,9,Comunicaciones y Transportes,K,Proyectos de Inversión,75865.66799519
2015,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2007.5936461600002
2015,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,112.74627281000001
2015,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",11578.093281779999
2015,9,Comunicaciones y Transportes,R,Específicos,31.94512637
2015,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1925.9117870999999
2015,9,Comunicaciones y Transportes,U,Otros Subsidios,9182.93134886
2015,10,Economía,B,Provisión de Bienes Públicos,422.00011682
2015,10,Economía,E,Prestación de Servicios Públicos,1208.89503735
2015,10,Economía,F,Promoción y fomento,1423.84119606
2015,10,Economía,G,Regulación y supervisión,511.52445823
2015,10,Economía,K,Proyectos de Inversión,26.45128555
2015,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,546.81186585
2015,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,95.94673073999999
2015,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",2607.27536731
2015,10,Economía,R,Específicos,207.31442775
2015,10,Economía,S,Sujetos a Reglas de Operación,10008.74733567
2015,10,Economía,U,Otros Subsidios,639.22417449
2015,11,Educación Pública,B,Provisión de Bienes Públicos,2741.10075625
2015,11,Educación Pública,E,Prestación de Servicios Públicos,123249.98800784
2015,11,Educación Pública,G,Regulación y supervisión,453.79016928
2015,11,Educación Pública,K,Proyectos de Inversión,2198.47744556
2015,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,8538.31583148
2015,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,380.28679529000004
